Program,Testcase,Type,Iteration,Time,Program_Type
bubble.c,28400,reverse,1.5,1885.1800560951224,bubble.c reverse
bubble.c,28400,sorted,1.5,1144.5409059524525,bubble.c sorted
bubble.c,28600,random,0.5,2401.2571275234222,bubble.c random
bubble.c,28600,reverse,1.5,1830.218493938445,bubble.c reverse
bubble.c,28600,sorted,1.5,1122.5903630256626,bubble.c sorted
bubble.c,28800,random,0.5,2415.7827496528635,bubble.c random
bubble.c,28800,reverse,1.5,1937.4657869339,bubble.c reverse
bubble.c,28800,sorted,1.5,1120.141685009005,bubble.c sorted
bubble.c,29000,random,0.5,2503.840208053589,bubble.c random
bubble.c,29000,reverse,1.5,1913.7169718742375,bubble.c reverse
bubble.c,29000,sorted,1.5,1161.02761030197,bubble.c sorted
bubble.c,29200,random,0.5,2485.1459562778473,bubble.c random
bubble.c,29200,reverse,1.5,2006.7617893219026,bubble.c reverse
bubble.c,29200,sorted,1.5,1290.6107306480399,bubble.c sorted
bubble.c,29400,random,0.5,2570.5226957798,bubble.c random
bubble.c,29400,reverse,1.5,1943.7860846519475,bubble.c reverse
bubble.c,29400,sorted,1.5,1213.6362791061374,bubble.c sorted
bubble.c,29600,random,0.5,2565.3850138187413,bubble.c random
bubble.c,29600,reverse,1.5,1959.9615931510925,bubble.c reverse
bubble.c,29600,sorted,1.5,1222.1926450729375,bubble.c sorted
bubble.c,29800,random,0.5,2658.612519502639,bubble.c random
bubble.c,29800,reverse,1.5,2117.37507581711,bubble.c reverse
bubble.c,29800,sorted,1.5,1299.0890741348276,bubble.c sorted
bubble.c,30000,random,0.5,2656.792551279069,bubble.c random
bubble.c,30000,reverse,1.5,2099.783301353455,bubble.c reverse
bubble.c,30000,sorted,1.5,1286.32074594498,bubble.c sorted
bubble.c,30200,random,0.5,2674.695521593095,bubble.c random
bubble.c,30200,reverse,1.5,2054.8025369644147,bubble.c reverse
bubble.c,30200,sorted,1.5,1309.109270572665,bubble.c sorted
bubble.c,30400,random,0.5,2768.1507468223576,bubble.c random
bubble.c,30400,reverse,1.5,2066.9544339179974,bubble.c reverse
bubble.c,30400,sorted,1.5,1261.7337107658375,bubble.c sorted
bubble.c,30600,random,0.5,2713.0213081836714,bubble.c random
bubble.c,30600,reverse,1.5,2085.607409477235,bubble.c reverse
bubble.c,30600,sorted,1.5,1274.492740631105,bubble.c sorted
bubble.c,30800,random,0.5,2755.7285428047176,bubble.c random
bubble.c,30800,reverse,1.5,2156.8726897239676,bubble.c reverse
bubble.c,30800,sorted,1.5,1273.4699845314026,bubble.c sorted
bubble.c,31000,random,0.5,2783.227682113646,bubble.c random
bubble.c,31000,reverse,1.5,2135.0354552268973,bubble.c reverse
bubble.c,31000,sorted,1.5,1371.3047504425049,bubble.c sorted
bubble.c,31200,random,0.5,2826.85634493828,bubble.c random
bubble.c,31200,reverse,1.5,2154.725551605225,bubble.c reverse
bubble.c,31200,sorted,1.5,1314.798057079315,bubble.c sorted
bubble.c,31400,random,0.5,2857.0917248725887,bubble.c random
bubble.c,31400,reverse,1.5,2187.7505183219923,bubble.c reverse
bubble.c,31400,sorted,1.5,1333.0813646316524,bubble.c sorted
bubble.c,31600,random,0.5,2939.565658569335,bubble.c random
bubble.c,31600,reverse,1.5,2235.6798648834224,bubble.c reverse
bubble.c,31600,sorted,1.5,1360.317170619965,bubble.c sorted
bubble.c,31800,random,0.5,2934.9215030670175,bubble.c random
bubble.c,31800,reverse,1.5,2293.049454689025,bubble.c reverse
bubble.c,31800,sorted,1.5,1372.5922107696524,bubble.c sorted
bubble.c,32000,random,0.5,3027.486354112626,bubble.c random
bubble.c,32000,reverse,1.5,2269.588828086855,bubble.c reverse
bubble.c,32000,sorted,1.5,1381.86526298523,bubble.c sorted
bubble.c,32200,random,0.5,3036.0830724239363,bubble.c random
bubble.c,32200,reverse,1.5,2299.3026971817,bubble.c reverse
bubble.c,32200,sorted,1.5,1385.85150241852,bubble.c sorted
bubble.c,32400,random,0.5,3039.4448339939136,bubble.c random
bubble.c,32400,reverse,1.5,2373.725056648255,bubble.c reverse
bubble.c,32400,sorted,1.5,1410.6549620628375,bubble.c sorted
bubble.c,32600,random,0.5,3073.1833875179277,bubble.c random
bubble.c,32600,reverse,1.5,2360.911309719085,bubble.c reverse
bubble.c,32600,sorted,1.5,1522.803127765655,bubble.c sorted
bubble.c,32800,random,0.5,3124.1039335727687,bubble.c random
bubble.c,32800,reverse,1.5,2377.3412704467773,bubble.c reverse
bubble.c,32800,sorted,1.5,1453.4436464309701,bubble.c sorted
bubble.c,33000,random,0.5,3179.13255095482,bubble.c random
bubble.c,33000,reverse,1.5,2416.6980385780325,bubble.c reverse
bubble.c,33000,sorted,1.5,1456.052780151365,bubble.c sorted
bubble.c,33200,random,0.5,3192.53844022751,bubble.c random
bubble.c,33200,reverse,1.5,2448.0186104774475,bubble.c reverse
bubble.c,33200,sorted,1.5,1511.60007715225,bubble.c sorted
bubble.c,33400,random,0.5,3288.0648672580724,bubble.c random
bubble.c,33400,reverse,1.5,2466.2893414497375,bubble.c reverse
bubble.c,33400,sorted,1.5,1489.90774154663,bubble.c sorted
bubble.c,33600,random,0.5,3302.7192354202275,bubble.c random
bubble.c,33600,reverse,1.5,2689.11474943161,bubble.c reverse
bubble.c,33600,sorted,1.5,1592.0935869216926,bubble.c sorted
bubble.c,33800,random,0.5,3313.0794763565063,bubble.c random
bubble.c,33800,reverse,1.5,2554.197907447812,bubble.c reverse
bubble.c,33800,sorted,1.5,1529.7700166702275,bubble.c sorted
bubble.c,34000,random,0.5,3378.3926069736463,bubble.c random
bubble.c,34000,reverse,1.5,2595.544397830965,bubble.c reverse
bubble.c,34000,sorted,1.5,1553.1930327415475,bubble.c sorted
bubble.c,34200,random,0.5,3433.7842464447012,bubble.c random
bubble.c,34200,reverse,1.5,2645.20198106766,bubble.c reverse
bubble.c,34200,sorted,1.5,1587.16768026352,bubble.c sorted
bubble.c,34400,random,0.5,3446.65777683258,bubble.c random
bubble.c,34400,reverse,1.5,2619.652211666107,bubble.c reverse
bubble.c,34400,sorted,1.5,1585.691690444945,bubble.c sorted
bubble.c,34600,random,0.5,3499.2594718933115,bubble.c random
bubble.c,34600,reverse,1.5,2689.6977424621573,bubble.c reverse
bubble.c,34600,sorted,1.5,1638.2805109024075,bubble.c sorted
bubble.c,34800,random,0.5,3550.7570803165436,bubble.c random
bubble.c,34800,reverse,1.5,2694.14883852005,bubble.c reverse
bubble.c,34800,sorted,1.5,1707.480788230895,bubble.c sorted
bubble.c,35000,random,0.5,3563.62557411194,bubble.c random
bubble.c,35000,reverse,1.5,2742.2005534172076,bubble.c reverse
bubble.c,35000,sorted,1.5,1655.6317806243874,bubble.c sorted
bubble.c,35200,random,0.5,3613.8080060482025,bubble.c random
bubble.c,35200,reverse,1.5,2751.613795757295,bubble.c reverse
bubble.c,35200,sorted,1.5,1657.4447154998775,bubble.c sorted
bubble.c,35400,random,0.5,3654.3016433715825,bubble.c random
bubble.c,35400,reverse,1.5,2799.0625500679025,bubble.c reverse
bubble.c,35400,sorted,1.5,1711.8867039680474,bubble.c sorted
bubble.c,35600,random,0.5,3834.3845009803777,bubble.c random
bubble.c,35600,reverse,1.5,2870.0550198555,bubble.c reverse
bubble.c,35600,sorted,1.5,1675.869166851045,bubble.c sorted
bubble.c,35800,random,0.5,3769.017696380616,bubble.c random
bubble.c,35800,reverse,1.5,2862.4310493469247,bubble.c reverse
bubble.c,35800,sorted,1.5,1718.5025215148926,bubble.c sorted
bubble.c,36000,random,0.5,3809.6159100532536,bubble.c random
bubble.c,36000,reverse,1.5,2902.8079509735126,bubble.c reverse
bubble.c,36000,sorted,1.5,1802.5017380714426,bubble.c sorted
bubble.c,36200,random,0.5,3822.44575023651,bubble.c random
bubble.c,36200,reverse,1.5,2995.8658814430228,bubble.c reverse
bubble.c,36200,sorted,1.5,1777.0325541496275,bubble.c sorted
bubble.c,36400,random,0.5,3904.379159212111,bubble.c random
bubble.c,36400,reverse,1.5,2951.42447948456,bubble.c reverse
bubble.c,36400,sorted,1.5,1799.3234395980826,bubble.c sorted
bubble.c,36600,random,0.5,3919.836699962618,bubble.c random
bubble.c,36600,reverse,1.5,3114.50219154358,bubble.c reverse
bubble.c,36600,sorted,1.5,1805.10801076889,bubble.c sorted
bubble.c,36800,random,0.5,4041.2701070308685,bubble.c random
bubble.c,36800,reverse,1.5,3115.95147848129,bubble.c reverse
bubble.c,36800,sorted,1.5,1827.95000076294,bubble.c sorted
bubble.c,37000,random,0.5,4080.3187191486377,bubble.c random
bubble.c,37000,reverse,1.5,3445.1773166656476,bubble.c reverse
bubble.c,37000,sorted,1.5,1919.6715950965875,bubble.c sorted
bubble.c,37200,random,0.5,4168.821036815643,bubble.c random
bubble.c,37200,reverse,1.5,3093.572556972505,bubble.c reverse
bubble.c,37200,sorted,1.5,1882.6727867126476,bubble.c sorted
bubble.c,37400,random,0.5,4136.401623487472,bubble.c random
bubble.c,37400,reverse,1.5,3163.68329524994,bubble.c reverse
bubble.c,37400,sorted,1.5,1900.86793899536,bubble.c sorted
bubble.c,37600,random,0.5,4124.41870570183,bubble.c random
bubble.c,37600,reverse,1.5,3130.3284764289824,bubble.c reverse
bubble.c,37600,sorted,1.5,1897.9352712631226,bubble.c sorted
bubble.c,37800,random,0.5,4160.364419221878,bubble.c random
bubble.c,37800,reverse,1.5,3190.5755400657627,bubble.c reverse
bubble.c,37800,sorted,1.5,1902.12607383728,bubble.c sorted
bubble.c,38000,random,0.5,4214.24534916878,bubble.c random
bubble.c,38000,reverse,1.5,3205.95806837082,bubble.c reverse
bubble.c,38000,sorted,1.5,1919.7064638137851,bubble.c sorted
bubble.c,38200,random,0.5,4242.320805788042,bubble.c random
bubble.c,38200,reverse,1.5,3242.1492934227,bubble.c reverse
bubble.c,38200,sorted,1.5,1920.2372431755075,bubble.c sorted
bubble.c,38400,random,0.5,4327.263623476029,bubble.c random
bubble.c,38400,reverse,1.5,3300.379753112795,bubble.c reverse
bubble.c,38400,sorted,1.5,2031.457722187045,bubble.c sorted
bubble.c,38600,random,0.5,4331.0760259628305,bubble.c random
bubble.c,38600,reverse,1.5,3305.81372976303,bubble.c reverse
bubble.c,38600,sorted,1.5,2023.1672525405902,bubble.c sorted
bubble.c,38800,random,0.5,4384.937822818758,bubble.c random
bubble.c,38800,reverse,1.5,3327.1945118904123,bubble.c reverse
bubble.c,38800,sorted,1.5,2018.2942152023352,bubble.c sorted
bubble.c,39000,random,0.5,4446.72405719757,bubble.c random
bubble.c,39000,reverse,1.5,3352.4978160858172,bubble.c reverse
bubble.c,39000,sorted,1.5,2011.846482753755,bubble.c sorted
bubble.c,39200,random,0.5,4500.842720270156,bubble.c random
bubble.c,39200,reverse,1.5,3413.9962196350098,bubble.c reverse
bubble.c,39200,sorted,1.5,2041.9127345085149,bubble.c sorted
bubble.c,39400,random,0.5,4590.382993221284,bubble.c random
bubble.c,39400,reverse,1.5,3464.52558040619,bubble.c reverse
bubble.c,39400,sorted,1.5,2221.2483286857623,bubble.c sorted
bubble.c,39600,random,0.5,4593.283027410507,bubble.c random
bubble.c,39600,reverse,1.5,3523.9664316177377,bubble.c reverse
bubble.c,39600,sorted,1.5,2143.6766386032127,bubble.c sorted
bubble.c,39800,random,0.5,4636.47523522377,bubble.c random
bubble.c,39800,reverse,1.5,3508.3658099174527,bubble.c reverse
bubble.c,39800,sorted,1.5,2143.7146067619324,bubble.c sorted
bubble.c,40000,random,0.5,4651.534467935564,bubble.c random
bubble.c,40000,reverse,1.5,3537.8212332725525,bubble.c reverse
bubble.c,40000,sorted,1.5,2105.240285396575,bubble.c sorted
bubble.c,40200,random,0.5,4710.694044828415,bubble.c random
bubble.c,40200,reverse,1.5,3542.2034263610826,bubble.c reverse
bubble.c,40200,sorted,1.5,2145.943462848665,bubble.c sorted
bubble.c,40400,random,0.5,4811.51482462883,bubble.c random
bubble.c,40400,reverse,1.5,3662.8422141075152,bubble.c reverse
bubble.c,40400,sorted,1.5,2161.9935035705576,bubble.c sorted
bubble.c,40600,random,0.5,4797.665625810622,bubble.c random
bubble.c,40600,reverse,1.5,3639.2146944999677,bubble.c reverse
bubble.c,40600,sorted,1.5,2231.611371040345,bubble.c sorted
bubble.c,40800,random,0.5,4857.719987630842,bubble.c random
bubble.c,40800,reverse,1.5,3662.3634696006775,bubble.c reverse
bubble.c,40800,sorted,1.5,2193.2508945465074,bubble.c sorted
bubble.c,41000,random,0.5,4906.155437231064,bubble.c random
bubble.c,41000,reverse,1.5,3704.315483570097,bubble.c reverse
bubble.c,41000,sorted,1.5,2278.9846062660226,bubble.c sorted
bubble.c,41200,random,0.5,4938.431233167648,bubble.c random
bubble.c,41200,reverse,1.5,3743.913769721985,bubble.c reverse
bubble.c,41200,sorted,1.5,2247.82806634903,bubble.c sorted
bubble.c,41400,random,0.5,4969.538599252701,bubble.c random
bubble.c,41400,reverse,1.5,3768.499433994295,bubble.c reverse
bubble.c,41400,sorted,1.5,2314.123034477235,bubble.c sorted
bubble.c,41600,random,0.5,5073.43375682831,bubble.c random
bubble.c,41600,reverse,1.5,3836.356282234193,bubble.c reverse
bubble.c,41600,sorted,1.5,2351.1567115783673,bubble.c sorted
bubble.c,41800,random,0.5,5084.456086158753,bubble.c random
bubble.c,41800,reverse,1.5,3851.4451384544377,bubble.c reverse
bubble.c,41800,sorted,1.5,2340.0533199310325,bubble.c sorted
bubble.c,42000,random,0.5,5160.3177189826965,bubble.c random
bubble.c,42000,reverse,1.5,3910.3277921676627,bubble.c reverse
bubble.c,42000,sorted,1.5,2335.8797430992126,bubble.c sorted
bubble.c,42200,random,0.5,5262.2127532958975,bubble.c random
bubble.c,42200,reverse,1.5,3937.52712011337,bubble.c reverse
bubble.c,42200,sorted,1.5,2378.8205385208125,bubble.c sorted
bubble.c,42400,random,0.5,5241.588741540909,bubble.c random
bubble.c,42400,reverse,1.5,3990.7425642013577,bubble.c reverse
bubble.c,42400,sorted,1.5,2357.1429252624553,bubble.c sorted
bubble.c,42600,random,0.5,5329.554617404939,bubble.c random
bubble.c,42600,reverse,1.5,4007.4892044067374,bubble.c reverse
bubble.c,42600,sorted,1.5,2396.8154788017273,bubble.c sorted
bubble.c,42800,random,0.5,5328.822225332258,bubble.c random
bubble.c,42800,reverse,1.5,4020.2559828758276,bubble.c reverse
bubble.c,42800,sorted,1.5,2419.32326555252,bubble.c sorted
bubble.c,43000,random,0.5,5377.12061405182,bubble.c random
bubble.c,43000,reverse,1.5,4047.5467443466173,bubble.c reverse
bubble.c,43000,sorted,1.5,2424.5052337646503,bubble.c sorted
bubble.c,43200,random,0.5,5419.340878725053,bubble.c random
bubble.c,43200,reverse,1.5,4096.073865890503,bubble.c reverse
bubble.c,43200,sorted,1.5,2502.4974942207327,bubble.c sorted
bubble.c,43400,random,0.5,5575.336247682574,bubble.c random
bubble.c,43400,reverse,1.5,4140.8085227012625,bubble.c reverse
bubble.c,43400,sorted,1.5,2475.3695130348224,bubble.c sorted
bubble.c,43600,random,0.5,6053.978145122529,bubble.c random
bubble.c,43600,reverse,1.5,4283.18041563034,bubble.c reverse
bubble.c,43600,sorted,1.5,2550.88973045349,bubble.c sorted
bubble.c,43800,random,0.5714285714285714,5727.328096117291,bubble.c random
bubble.c,43800,reverse,1.5,4260.808050632475,bubble.c reverse
bubble.c,43800,sorted,1.5,2573.739528656005,bubble.c sorted
bubble.c,44000,random,0.5,5607.664138078691,bubble.c random
bubble.c,44000,reverse,1.5,4350.910484790803,bubble.c reverse
bubble.c,44000,sorted,1.5,2527.46146917343,bubble.c sorted
bubble.c,44200,random,0.5,5735.369235277175,bubble.c random
bubble.c,44200,reverse,1.5,4349.8677611351,bubble.c reverse
bubble.c,44200,sorted,1.5,2614.3100261688223,bubble.c sorted
bubble.c,44400,random,0.5,5693.660646677019,bubble.c random
bubble.c,44400,reverse,1.5,4295.240223407747,bubble.c reverse
bubble.c,44400,sorted,1.5,2594.82616186142,bubble.c sorted
bubble.c,44600,random,0.5,5886.060744524004,bubble.c random
bubble.c,44600,reverse,1.5,4388.823091983795,bubble.c reverse
bubble.c,44600,sorted,1.5,2595.65907716751,bubble.c sorted
bubble.c,44800,random,0.5,5990.8843934536,bubble.c random
bubble.c,44800,reverse,1.5,4451.1260390281695,bubble.c reverse
bubble.c,44800,sorted,1.5,2687.3803138732924,bubble.c sorted
bubble.c,45000,random,0.5,5891.89276099205,bubble.c random
bubble.c,45000,reverse,1.5,4420.70424556732,bubble.c reverse
bubble.c,45000,sorted,1.5,2625.557780265807,bubble.c sorted
bubble.c,45200,random,0.5,5920.438706874848,bubble.c random
bubble.c,45200,reverse,1.5,4471.708357334138,bubble.c reverse
bubble.c,45200,sorted,1.5,2714.176535606385,bubble.c sorted
bubble.c,45400,random,0.5,6038.221657276154,bubble.c random
bubble.c,45400,reverse,1.5,4503.990352153777,bubble.c reverse
bubble.c,45400,sorted,1.5,2696.6813802719125,bubble.c sorted
bubble.c,45600,random,0.5,6063.511997461319,bubble.c random
bubble.c,45600,reverse,1.5,4544.337451457977,bubble.c reverse
bubble.c,45600,sorted,1.5,2700.2319097518925,bubble.c sorted
bubble.c,45800,random,0.5,6128.840118646623,bubble.c random
bubble.c,45800,reverse,1.5,4586.003839969638,bubble.c reverse
bubble.c,45800,sorted,1.5,2718.7581062316926,bubble.c sorted
bubble.c,46000,random,0.5,6157.84952044487,bubble.c random
bubble.c,46000,reverse,1.5,4632.46887922287,bubble.c reverse
bubble.c,46000,sorted,1.5,2773.097932338715,bubble.c sorted
bubble.c,46200,random,0.5,6268.35197210312,bubble.c random
bubble.c,46200,reverse,1.5,4701.647937297823,bubble.c reverse
bubble.c,46200,sorted,1.5,2858.138501644135,bubble.c sorted
bubble.c,46400,random,0.5,6329.773157835008,bubble.c random
bubble.c,46400,reverse,1.5,4756.26963376999,bubble.c reverse
bubble.c,46400,sorted,1.5,2876.822769641875,bubble.c sorted
bubble.c,46600,random,0.5,6401.962041854858,bubble.c random
bubble.c,46600,reverse,1.5,4843.323707580567,bubble.c reverse
bubble.c,46600,sorted,1.5,2922.9038357734703,bubble.c sorted
bubble.c,46800,random,0.5,6457.945823669434,bubble.c random
bubble.c,46800,reverse,1.5,4862.554728984835,bubble.c reverse
bubble.c,46800,sorted,1.5,2950.060546398165,bubble.c sorted
bubble.c,47000,random,0.5,6535.102754831313,bubble.c random
bubble.c,47000,reverse,1.5,4864.401936531068,bubble.c reverse
bubble.c,47000,sorted,1.5,3048.327922821045,bubble.c sorted
bubble.c,47200,random,0.5,6571.917712688445,bubble.c random
bubble.c,47200,reverse,1.5,4967.896044254305,bubble.c reverse
bubble.c,47200,sorted,1.5,2949.7091770172124,bubble.c sorted
bubble.c,47400,random,0.5,6620.718955993652,bubble.c random
bubble.c,47400,reverse,1.5,5032.17041492462,bubble.c reverse
bubble.c,47400,sorted,1.5,2986.7165088653574,bubble.c sorted
bubble.c,47600,random,0.5,6680.264234542848,bubble.c random
bubble.c,47600,reverse,1.5,4997.35301733017,bubble.c reverse
bubble.c,47600,sorted,1.5,3002.9590129852277,bubble.c sorted
bubble.c,47800,random,0.5,6655.324399471284,bubble.c random
bubble.c,47800,reverse,1.5,4989.525973796845,bubble.c reverse
bubble.c,47800,sorted,1.5,2955.37954568863,bubble.c sorted
bubble.c,48000,random,0.5,6720.270276069643,bubble.c random
bubble.c,48000,reverse,1.5,5023.6199498176575,bubble.c reverse
bubble.c,48000,sorted,1.5,2986.1199855804452,bubble.c sorted
bubble.c,48200,random,0.5,6773.394763469696,bubble.c random
bubble.c,48200,reverse,1.5,5066.331326961517,bubble.c reverse
bubble.c,48200,sorted,1.5,3018.7075734138475,bubble.c sorted
bubble.c,48400,random,0.5,6840.253353118897,bubble.c random
bubble.c,48400,reverse,1.5,5308.146059513092,bubble.c reverse
bubble.c,48400,sorted,1.5,3031.756460666655,bubble.c sorted
bubble.c,48600,random,0.5,6906.8683385849,bubble.c random
bubble.c,48600,reverse,1.5,5187.624394893647,bubble.c reverse
bubble.c,48600,sorted,1.5,3063.66729736328,bubble.c sorted
bubble.c,48800,random,0.5,6961.268573999406,bubble.c random
bubble.c,48800,reverse,1.5,5188.4249448776245,bubble.c reverse
bubble.c,48800,sorted,1.5,3075.36828517914,bubble.c sorted
bubble.c,49000,random,0.5,7113.652080297469,bubble.c random
bubble.c,49000,reverse,1.5,5337.861716747285,bubble.c reverse
bubble.c,49000,sorted,1.5,3151.099264621735,bubble.c sorted
bubble.c,49200,random,0.5,7059.415012598038,bubble.c random
bubble.c,49200,reverse,1.5,5296.471893787385,bubble.c reverse
bubble.c,49200,sorted,1.5,3144.9015736579927,bubble.c sorted
bubble.c,49400,random,0.5,7131.324410438538,bubble.c random
bubble.c,49400,reverse,1.5,5314.46546316147,bubble.c reverse
bubble.c,49400,sorted,1.5,3163.8765335083,bubble.c sorted
bubble.c,49600,random,0.5,7256.499201059341,bubble.c random
bubble.c,49600,reverse,1.5,5357.65618085861,bubble.c reverse
bubble.c,49600,sorted,1.5,3195.551335811615,bubble.c sorted
bubble.c,49800,random,0.5,7244.93992328644,bubble.c random
bubble.c,49800,reverse,1.5,5407.485842704773,bubble.c reverse
bubble.c,49800,sorted,1.5,3204.4044137001047,bubble.c sorted
bubble.c,50000,random,0.5,7339.027017354966,bubble.c random
bubble.c,50000,reverse,1.5,5455.116629600528,bubble.c reverse
bubble.c,50000,sorted,1.5,3230.96227645874,bubble.c sorted
bubble.c,50200,random,0.5,7388.3279860019675,bubble.c random
bubble.c,50200,reverse,1.5,5488.819718360901,bubble.c reverse
bubble.c,50200,sorted,1.5,3368.5693144798274,bubble.c sorted
bubble.c,50400,random,0.5,7405.643284320832,bubble.c random
bubble.c,50400,reverse,1.5,5632.289230823518,bubble.c reverse
bubble.c,50400,sorted,1.5,3320.4268217086774,bubble.c sorted
bubble.c,50600,random,0.5,7493.695706129075,bubble.c random
bubble.c,50600,reverse,1.5,5621.009409427645,bubble.c reverse
bubble.c,50600,sorted,1.5,3351.13674402237,bubble.c sorted
bubble.c,50800,random,0.5,7693.201720714569,bubble.c random
bubble.c,50800,reverse,1.5,5787.764608860018,bubble.c reverse
bubble.c,50800,sorted,1.5,3474.981009960175,bubble.c sorted
bubble.c,51000,random,0.5,7635.07428765297,bubble.c random
bubble.c,51000,reverse,1.5,5850.605547428133,bubble.c reverse
bubble.c,51000,sorted,1.5,3461.732029914858,bubble.c sorted
bubble.c,51200,random,0.5,7650.975048542022,bubble.c random
bubble.c,51200,reverse,1.5,5743.797838687895,bubble.c reverse
bubble.c,51200,sorted,1.5,3526.6666412353525,bubble.c sorted
bubble.c,51400,random,0.5,7782.769948244095,bubble.c random
bubble.c,51400,reverse,1.5,5838.46563100815,bubble.c reverse
bubble.c,51400,sorted,1.5,3607.05840587616,bubble.c sorted
bubble.c,51600,random,0.5,7802.421033382418,bubble.c random
bubble.c,51600,reverse,1.5,5819.794178009035,bubble.c reverse
bubble.c,51600,sorted,1.5,3545.8850264549246,bubble.c sorted
bubble.c,51800,random,0.5,7885.9756886959085,bubble.c random
bubble.c,51800,reverse,1.5,5906.641066074372,bubble.c reverse
bubble.c,51800,sorted,1.5,3484.6698641777025,bubble.c sorted
bubble.c,52000,random,0.5,7926.056325435638,bubble.c random
bubble.c,52000,reverse,1.5,5968.0055379867545,bubble.c reverse
bubble.c,52000,sorted,1.5,3563.52996826172,bubble.c sorted
bubble.c,52200,random,0.5,7982.929795980455,bubble.c random
bubble.c,52200,reverse,1.5,5977.133452892303,bubble.c reverse
bubble.c,52200,sorted,1.5,3614.8795485496503,bubble.c sorted
bubble.c,52400,random,0.5,8035.874038934708,bubble.c random
bubble.c,52400,reverse,1.5,6004.124104976658,bubble.c reverse
bubble.c,52400,sorted,1.5,3567.5167441368076,bubble.c sorted
bubble.c,52600,random,0.5,8143.715679645538,bubble.c random
bubble.c,52600,reverse,1.5,6096.550703048705,bubble.c reverse
bubble.c,52600,sorted,1.5,3722.3244905471824,bubble.c sorted
bubble.c,52800,random,0.5,8181.258887052536,bubble.c random
bubble.c,52800,reverse,1.5,6122.164905071258,bubble.c reverse
bubble.c,52800,sorted,1.5,3723.731160163877,bubble.c sorted
bubble.c,53000,random,0.5,8252.188235521317,bubble.c random
bubble.c,53000,reverse,1.5,6167.73074865341,bubble.c reverse
bubble.c,53000,sorted,1.5,3645.2187299728403,bubble.c sorted
bubble.c,53200,random,0.5,8309.421330690384,bubble.c random
bubble.c,53200,reverse,1.5,6202.583312988279,bubble.c reverse
bubble.c,53200,sorted,1.5,3681.8719506263724,bubble.c sorted
bubble.c,53400,random,0.5,8404.720604419708,bubble.c random
bubble.c,53400,reverse,1.5,6316.405057907105,bubble.c reverse
bubble.c,53400,sorted,1.5,3707.730889320375,bubble.c sorted
bubble.c,53600,random,0.5,8436.05837225914,bubble.c random
bubble.c,53600,reverse,1.5,6320.19889354706,bubble.c reverse
bubble.c,53600,sorted,1.5,3747.774600982668,bubble.c sorted
bubble.c,53800,random,0.5,8560.936242341995,bubble.c random
bubble.c,53800,reverse,1.5,6363.804519176485,bubble.c reverse
bubble.c,53800,sorted,1.5,3774.2949724197374,bubble.c sorted
bubble.c,54000,random,0.5,8748.441755771637,bubble.c random
bubble.c,54000,reverse,1.5,6687.197923660277,bubble.c reverse
bubble.c,54000,sorted,1.5,3819.9946880340576,bubble.c sorted
bubble.c,54200,random,0.5,8703.633993864058,bubble.c random
bubble.c,54200,reverse,1.5,6461.793422698975,bubble.c reverse
bubble.c,54200,sorted,1.5,3867.3226833343524,bubble.c sorted
bubble.c,54400,random,0.5714285714285714,8791.007280349731,bubble.c random
bubble.c,54400,reverse,1.5,6471.271574497225,bubble.c reverse
bubble.c,54400,sorted,1.5,3887.4938488006574,bubble.c sorted
bubble.c,54600,random,0.5,8767.457842826843,bubble.c random
bubble.c,54600,reverse,1.5,6643.95099878311,bubble.c reverse
bubble.c,54600,sorted,1.5,3911.2513065338153,bubble.c sorted
bubble.c,54800,random,0.5,8905.555963516235,bubble.c random
bubble.c,54800,reverse,1.5,6554.2444586753845,bubble.c reverse
bubble.c,54800,sorted,1.5,3915.8876538276677,bubble.c sorted
bubble.c,55000,random,0.5,8903.111457824707,bubble.c random
bubble.c,55000,reverse,1.5,6734.788775444033,bubble.c reverse
bubble.c,55000,sorted,1.5,4187.984287738803,bubble.c sorted
bubble.c,55200,random,0.5,9081.185162067413,bubble.c random
bubble.c,55200,reverse,1.5,6801.267802715302,bubble.c reverse
bubble.c,55200,sorted,1.5,4091.0307765007024,bubble.c sorted
bubble.c,55400,random,0.42857142857142855,9178.421156747,bubble.c random
bubble.c,55400,reverse,1.5,6796.569883823395,bubble.c reverse
bubble.c,55400,sorted,1.5,4193.260967731475,bubble.c sorted
bubble.c,55600,random,0.5,9187.927544116972,bubble.c random
bubble.c,55600,reverse,1.5,6887.437880039215,bubble.c reverse
bubble.c,55600,sorted,1.5,4057.0989847183228,bubble.c sorted
bubble.c,55800,random,0.5,9303.923159837723,bubble.c random
bubble.c,55800,reverse,1.5,6851.689159870145,bubble.c reverse
bubble.c,55800,sorted,1.5,4067.2687888145474,bubble.c sorted
bubble.c,56000,random,0.5,9484.818816185001,bubble.c random
bubble.c,56000,reverse,1.5,7210.893929004667,bubble.c reverse
bubble.c,56000,sorted,1.5,4454.764485359192,bubble.c sorted
