Program,Testcase,Iteration,Round,Time,Type
quick2.c,1,0,0,0.14050817489624023,Random
merge.c,1,0,0,0.2901890277862549,Random
quick2.c,1,0,1,0.006334066390991211,Random
merge.c,1,0,1,0.005101919174194336,Random
quick2.c,1,0,2,0.0057201385498046875,Random
merge.c,1,0,2,0.00476527214050293,Random
quick2.c,1,0,3,0.0041370391845703125,Random
merge.c,1,0,3,0.0049860477447509766,Random
quick2.c,1,0,4,0.004589080810546875,Random
merge.c,1,0,4,0.004521846771240234,Random
quick2.c,1,1,0,0.004255056381225586,Random
merge.c,1,1,0,0.004843235015869141,Random
quick2.c,1,1,1,0.0043718814849853516,Random
merge.c,1,1,1,0.003944873809814453,Random
quick2.c,1,1,2,0.005830049514770508,Random
merge.c,1,1,2,0.005287885665893555,Random
quick2.c,1,1,3,0.005077838897705078,Random
merge.c,1,1,3,0.005101919174194336,Random
quick2.c,1,1,4,0.006103992462158203,Random
merge.c,1,1,4,0.004827022552490234,Random
quick2.c,1,0,0,0.0052700042724609375,Sorted
merge.c,1,0,0,0.0063970088958740234,Sorted
quick2.c,1,0,1,0.0072557926177978516,Sorted
merge.c,1,0,1,0.007824897766113281,Sorted
quick2.c,1,0,2,0.005646228790283203,Sorted
merge.c,1,0,2,0.005532741546630859,Sorted
quick2.c,1,0,3,0.005828857421875,Sorted
merge.c,1,0,3,0.0055501461029052734,Sorted
quick2.c,1,0,4,0.005120992660522461,Sorted
merge.c,1,0,4,0.006021976470947266,Sorted
quick2.c,1,0,0,0.005239009857177734,Reverse
merge.c,1,0,0,0.005070209503173828,Reverse
quick2.c,1,0,0,0.14050817489624023,Random
merge.c,1,0,0,0.2901890277862549,Random
quick2.c,1,0,1,0.006334066390991211,Random
merge.c,1,0,1,0.005101919174194336,Random
quick2.c,1,0,2,0.0057201385498046875,Random
merge.c,1,0,2,0.00476527214050293,Random
quick2.c,1,0,3,0.0041370391845703125,Random
merge.c,1,0,3,0.0049860477447509766,Random
quick2.c,1,0,4,0.004589080810546875,Random
merge.c,1,0,4,0.004521846771240234,Random
quick2.c,1,1,0,0.004255056381225586,Random
merge.c,1,1,0,0.004843235015869141,Random
quick2.c,1,1,1,0.0043718814849853516,Random
merge.c,1,1,1,0.003944873809814453,Random
quick2.c,1,1,2,0.005830049514770508,Random
merge.c,1,1,2,0.005287885665893555,Random
quick2.c,1,1,3,0.005077838897705078,Random
merge.c,1,1,3,0.005101919174194336,Random
quick2.c,1,1,4,0.006103992462158203,Random
merge.c,1,1,4,0.004827022552490234,Random
quick2.c,1,0,0,0.0052700042724609375,Sorted
merge.c,1,0,0,0.0063970088958740234,Sorted
quick2.c,1,0,1,0.0072557926177978516,Sorted
merge.c,1,0,1,0.007824897766113281,Sorted
quick2.c,1,0,2,0.005646228790283203,Sorted
merge.c,1,0,2,0.005532741546630859,Sorted
quick2.c,1,0,3,0.005828857421875,Sorted
merge.c,1,0,3,0.0055501461029052734,Sorted
quick2.c,1,0,4,0.005120992660522461,Sorted
merge.c,1,0,4,0.006021976470947266,Sorted
quick2.c,1,0,0,0.005239009857177734,Reverse
merge.c,1,0,0,0.005070209503173828,Reverse
quick2.c,1,0,1,0.006518125534057617,Reverse
merge.c,1,0,1,0.005796909332275391,Reverse
quick2.c,1,0,0,0.14050817489624023,Random
merge.c,1,0,0,0.2901890277862549,Random
quick2.c,1,0,1,0.006334066390991211,Random
merge.c,1,0,1,0.005101919174194336,Random
quick2.c,1,0,2,0.0057201385498046875,Random
merge.c,1,0,2,0.00476527214050293,Random
quick2.c,1,0,3,0.0041370391845703125,Random
merge.c,1,0,3,0.0049860477447509766,Random
quick2.c,1,0,4,0.004589080810546875,Random
merge.c,1,0,4,0.004521846771240234,Random
quick2.c,1,1,0,0.004255056381225586,Random
merge.c,1,1,0,0.004843235015869141,Random
quick2.c,1,1,1,0.0043718814849853516,Random
merge.c,1,1,1,0.003944873809814453,Random
quick2.c,1,1,2,0.005830049514770508,Random
merge.c,1,1,2,0.005287885665893555,Random
quick2.c,1,1,3,0.005077838897705078,Random
merge.c,1,1,3,0.005101919174194336,Random
quick2.c,1,1,4,0.006103992462158203,Random
merge.c,1,1,4,0.004827022552490234,Random
quick2.c,1,0,0,0.0052700042724609375,Sorted
merge.c,1,0,0,0.0063970088958740234,Sorted
quick2.c,1,0,1,0.0072557926177978516,Sorted
merge.c,1,0,1,0.007824897766113281,Sorted
quick2.c,1,0,2,0.005646228790283203,Sorted
merge.c,1,0,2,0.005532741546630859,Sorted
quick2.c,1,0,3,0.005828857421875,Sorted
merge.c,1,0,3,0.0055501461029052734,Sorted
quick2.c,1,0,4,0.005120992660522461,Sorted
merge.c,1,0,4,0.006021976470947266,Sorted
quick2.c,1,0,0,0.005239009857177734,Reverse
merge.c,1,0,0,0.005070209503173828,Reverse
quick2.c,1,0,1,0.006518125534057617,Reverse
merge.c,1,0,1,0.005796909332275391,Reverse
quick2.c,1,0,2,0.006036043167114258,Reverse
merge.c,1,0,2,0.0055391788482666016,Reverse
quick2.c,1,0,0,0.14050817489624023,Random
merge.c,1,0,0,0.2901890277862549,Random
quick2.c,1,0,1,0.006334066390991211,Random
merge.c,1,0,1,0.005101919174194336,Random
quick2.c,1,0,2,0.0057201385498046875,Random
merge.c,1,0,2,0.00476527214050293,Random
quick2.c,1,0,3,0.0041370391845703125,Random
merge.c,1,0,3,0.0049860477447509766,Random
quick2.c,1,0,4,0.004589080810546875,Random
merge.c,1,0,4,0.004521846771240234,Random
quick2.c,1,1,0,0.004255056381225586,Random
merge.c,1,1,0,0.004843235015869141,Random
quick2.c,1,1,1,0.0043718814849853516,Random
merge.c,1,1,1,0.003944873809814453,Random
quick2.c,1,1,2,0.005830049514770508,Random
merge.c,1,1,2,0.005287885665893555,Random
quick2.c,1,1,3,0.005077838897705078,Random
merge.c,1,1,3,0.005101919174194336,Random
quick2.c,1,1,4,0.006103992462158203,Random
merge.c,1,1,4,0.004827022552490234,Random
quick2.c,1,0,0,0.0052700042724609375,Sorted
merge.c,1,0,0,0.0063970088958740234,Sorted
quick2.c,1,0,1,0.0072557926177978516,Sorted
merge.c,1,0,1,0.007824897766113281,Sorted
quick2.c,1,0,2,0.005646228790283203,Sorted
merge.c,1,0,2,0.005532741546630859,Sorted
quick2.c,1,0,3,0.005828857421875,Sorted
merge.c,1,0,3,0.0055501461029052734,Sorted
quick2.c,1,0,4,0.005120992660522461,Sorted
merge.c,1,0,4,0.006021976470947266,Sorted
quick2.c,1,0,0,0.005239009857177734,Reverse
merge.c,1,0,0,0.005070209503173828,Reverse
quick2.c,1,0,1,0.006518125534057617,Reverse
merge.c,1,0,1,0.005796909332275391,Reverse
quick2.c,1,0,2,0.006036043167114258,Reverse
merge.c,1,0,2,0.0055391788482666016,Reverse
quick2.c,1,0,3,0.0052490234375,Reverse
merge.c,1,0,3,0.005681037902832031,Reverse
quick2.c,1,0,0,0.14050817489624023,Random
merge.c,1,0,0,0.2901890277862549,Random
quick2.c,1,0,1,0.006334066390991211,Random
merge.c,1,0,1,0.005101919174194336,Random
quick2.c,1,0,2,0.0057201385498046875,Random
merge.c,1,0,2,0.00476527214050293,Random
quick2.c,1,0,3,0.0041370391845703125,Random
merge.c,1,0,3,0.0049860477447509766,Random
quick2.c,1,0,4,0.004589080810546875,Random
merge.c,1,0,4,0.004521846771240234,Random
quick2.c,1,1,0,0.004255056381225586,Random
merge.c,1,1,0,0.004843235015869141,Random
quick2.c,1,1,1,0.0043718814849853516,Random
merge.c,1,1,1,0.003944873809814453,Random
quick2.c,1,1,2,0.005830049514770508,Random
merge.c,1,1,2,0.005287885665893555,Random
quick2.c,1,1,3,0.005077838897705078,Random
merge.c,1,1,3,0.005101919174194336,Random
quick2.c,1,1,4,0.006103992462158203,Random
merge.c,1,1,4,0.004827022552490234,Random
quick2.c,1,0,0,0.0052700042724609375,Sorted
merge.c,1,0,0,0.0063970088958740234,Sorted
quick2.c,1,0,1,0.0072557926177978516,Sorted
merge.c,1,0,1,0.007824897766113281,Sorted
quick2.c,1,0,2,0.005646228790283203,Sorted
merge.c,1,0,2,0.005532741546630859,Sorted
quick2.c,1,0,3,0.005828857421875,Sorted
merge.c,1,0,3,0.0055501461029052734,Sorted
quick2.c,1,0,4,0.005120992660522461,Sorted
merge.c,1,0,4,0.006021976470947266,Sorted
quick2.c,1,0,0,0.005239009857177734,Reverse
merge.c,1,0,0,0.005070209503173828,Reverse
quick2.c,1,0,1,0.006518125534057617,Reverse
merge.c,1,0,1,0.005796909332275391,Reverse
quick2.c,1,0,2,0.006036043167114258,Reverse
merge.c,1,0,2,0.0055391788482666016,Reverse
quick2.c,1,0,3,0.0052490234375,Reverse
merge.c,1,0,3,0.005681037902832031,Reverse
quick2.c,1,0,4,0.0049550533294677734,Reverse
merge.c,1,0,4,0.00492405891418457,Reverse
quick2.c,0,0,0,0.005377054214477539,Random
merge.c,0,0,0,0.006378173828125,Random
quick2.c,0,0,1,0.0049591064453125,Random
merge.c,0,0,1,0.005655050277709961,Random
quick2.c,0,0,2,0.011404752731323242,Random
merge.c,0,0,2,0.006516933441162109,Random
quick2.c,0,0,3,0.005506753921508789,Random
merge.c,0,0,3,0.005486249923706055,Random
quick2.c,0,0,4,0.007903099060058594,Random
merge.c,0,0,4,0.007283926010131836,Random
quick2.c,0,1,0,0.00818181037902832,Random
merge.c,0,1,0,0.005383968353271484,Random
quick2.c,0,1,1,0.007179975509643555,Random
merge.c,0,1,1,0.005996227264404297,Random
quick2.c,0,1,2,0.005930900573730469,Random
merge.c,0,1,2,0.00615692138671875,Random
quick2.c,0,1,3,0.005361318588256836,Random
merge.c,0,1,3,0.011016845703125,Random
quick2.c,0,1,4,0.008002758026123047,Random
merge.c,0,1,4,0.011799097061157227,Random
quick2.c,0,0,0,0.006000041961669922,Sorted
merge.c,0,0,0,0.010185956954956055,Sorted
quick2.c,0,0,1,0.005955934524536133,Sorted
merge.c,0,0,1,0.004403114318847656,Sorted
quick2.c,0,0,2,0.005076885223388672,Sorted
merge.c,0,0,2,0.0041751861572265625,Sorted
quick2.c,0,0,3,0.0036928653717041016,Sorted
merge.c,0,0,3,0.003612995147705078,Sorted
quick2.c,0,0,4,0.0044078826904296875,Sorted
merge.c,0,0,4,0.0045239925384521484,Sorted
quick2.c,0,0,0,0.003874063491821289,Reverse
merge.c,0,0,0,0.004030942916870117,Reverse
quick2.c,0,0,0,0.005377054214477539,Random
merge.c,0,0,0,0.006378173828125,Random
quick2.c,0,0,1,0.0049591064453125,Random
merge.c,0,0,1,0.005655050277709961,Random
quick2.c,0,0,2,0.011404752731323242,Random
merge.c,0,0,2,0.006516933441162109,Random
quick2.c,0,0,3,0.005506753921508789,Random
merge.c,0,0,3,0.005486249923706055,Random
quick2.c,0,0,4,0.007903099060058594,Random
merge.c,0,0,4,0.007283926010131836,Random
quick2.c,0,1,0,0.00818181037902832,Random
merge.c,0,1,0,0.005383968353271484,Random
quick2.c,0,1,1,0.007179975509643555,Random
merge.c,0,1,1,0.005996227264404297,Random
quick2.c,0,1,2,0.005930900573730469,Random
merge.c,0,1,2,0.00615692138671875,Random
quick2.c,0,1,3,0.005361318588256836,Random
merge.c,0,1,3,0.011016845703125,Random
quick2.c,0,1,4,0.008002758026123047,Random
merge.c,0,1,4,0.011799097061157227,Random
quick2.c,0,0,0,0.006000041961669922,Sorted
merge.c,0,0,0,0.010185956954956055,Sorted
quick2.c,0,0,1,0.005955934524536133,Sorted
merge.c,0,0,1,0.004403114318847656,Sorted
quick2.c,0,0,2,0.005076885223388672,Sorted
merge.c,0,0,2,0.0041751861572265625,Sorted
quick2.c,0,0,3,0.0036928653717041016,Sorted
merge.c,0,0,3,0.003612995147705078,Sorted
quick2.c,0,0,4,0.0044078826904296875,Sorted
merge.c,0,0,4,0.0045239925384521484,Sorted
quick2.c,0,0,0,0.003874063491821289,Reverse
merge.c,0,0,0,0.004030942916870117,Reverse
quick2.c,0,0,1,0.004956960678100586,Reverse
merge.c,0,0,1,0.0041201114654541016,Reverse
quick2.c,0,0,0,0.005377054214477539,Random
merge.c,0,0,0,0.006378173828125,Random
quick2.c,0,0,1,0.0049591064453125,Random
merge.c,0,0,1,0.005655050277709961,Random
quick2.c,0,0,2,0.011404752731323242,Random
merge.c,0,0,2,0.006516933441162109,Random
quick2.c,0,0,3,0.005506753921508789,Random
merge.c,0,0,3,0.005486249923706055,Random
quick2.c,0,0,4,0.007903099060058594,Random
merge.c,0,0,4,0.007283926010131836,Random
quick2.c,0,1,0,0.00818181037902832,Random
merge.c,0,1,0,0.005383968353271484,Random
quick2.c,0,1,1,0.007179975509643555,Random
merge.c,0,1,1,0.005996227264404297,Random
quick2.c,0,1,2,0.005930900573730469,Random
merge.c,0,1,2,0.00615692138671875,Random
quick2.c,0,1,3,0.005361318588256836,Random
merge.c,0,1,3,0.011016845703125,Random
quick2.c,0,1,4,0.008002758026123047,Random
merge.c,0,1,4,0.011799097061157227,Random
quick2.c,0,0,0,0.006000041961669922,Sorted
merge.c,0,0,0,0.010185956954956055,Sorted
quick2.c,0,0,1,0.005955934524536133,Sorted
merge.c,0,0,1,0.004403114318847656,Sorted
quick2.c,0,0,2,0.005076885223388672,Sorted
merge.c,0,0,2,0.0041751861572265625,Sorted
quick2.c,0,0,3,0.0036928653717041016,Sorted
merge.c,0,0,3,0.003612995147705078,Sorted
quick2.c,0,0,4,0.0044078826904296875,Sorted
merge.c,0,0,4,0.0045239925384521484,Sorted
quick2.c,0,0,0,0.003874063491821289,Reverse
merge.c,0,0,0,0.004030942916870117,Reverse
quick2.c,0,0,1,0.004956960678100586,Reverse
merge.c,0,0,1,0.0041201114654541016,Reverse
quick2.c,0,0,2,0.004275083541870117,Reverse
merge.c,0,0,2,0.006047964096069336,Reverse
quick2.c,0,0,0,0.005377054214477539,Random
merge.c,0,0,0,0.006378173828125,Random
quick2.c,0,0,1,0.0049591064453125,Random
merge.c,0,0,1,0.005655050277709961,Random
quick2.c,0,0,2,0.011404752731323242,Random
merge.c,0,0,2,0.006516933441162109,Random
quick2.c,0,0,3,0.005506753921508789,Random
merge.c,0,0,3,0.005486249923706055,Random
quick2.c,0,0,4,0.007903099060058594,Random
merge.c,0,0,4,0.007283926010131836,Random
quick2.c,0,1,0,0.00818181037902832,Random
merge.c,0,1,0,0.005383968353271484,Random
quick2.c,0,1,1,0.007179975509643555,Random
merge.c,0,1,1,0.005996227264404297,Random
quick2.c,0,1,2,0.005930900573730469,Random
merge.c,0,1,2,0.00615692138671875,Random
quick2.c,0,1,3,0.005361318588256836,Random
merge.c,0,1,3,0.011016845703125,Random
quick2.c,0,1,4,0.008002758026123047,Random
merge.c,0,1,4,0.011799097061157227,Random
quick2.c,0,0,0,0.006000041961669922,Sorted
merge.c,0,0,0,0.010185956954956055,Sorted
quick2.c,0,0,1,0.005955934524536133,Sorted
merge.c,0,0,1,0.004403114318847656,Sorted
quick2.c,0,0,2,0.005076885223388672,Sorted
merge.c,0,0,2,0.0041751861572265625,Sorted
quick2.c,0,0,3,0.0036928653717041016,Sorted
merge.c,0,0,3,0.003612995147705078,Sorted
quick2.c,0,0,4,0.0044078826904296875,Sorted
merge.c,0,0,4,0.0045239925384521484,Sorted
quick2.c,0,0,0,0.003874063491821289,Reverse
merge.c,0,0,0,0.004030942916870117,Reverse
quick2.c,0,0,1,0.004956960678100586,Reverse
merge.c,0,0,1,0.0041201114654541016,Reverse
quick2.c,0,0,2,0.004275083541870117,Reverse
merge.c,0,0,2,0.006047964096069336,Reverse
quick2.c,0,0,3,0.004734039306640625,Reverse
merge.c,0,0,3,0.004102945327758789,Reverse
quick2.c,0,0,0,0.005377054214477539,Random
merge.c,0,0,0,0.006378173828125,Random
quick2.c,0,0,1,0.0049591064453125,Random
merge.c,0,0,1,0.005655050277709961,Random
quick2.c,0,0,2,0.011404752731323242,Random
merge.c,0,0,2,0.006516933441162109,Random
quick2.c,0,0,3,0.005506753921508789,Random
merge.c,0,0,3,0.005486249923706055,Random
quick2.c,0,0,4,0.007903099060058594,Random
merge.c,0,0,4,0.007283926010131836,Random
quick2.c,0,1,0,0.00818181037902832,Random
merge.c,0,1,0,0.005383968353271484,Random
quick2.c,0,1,1,0.007179975509643555,Random
merge.c,0,1,1,0.005996227264404297,Random
quick2.c,0,1,2,0.005930900573730469,Random
merge.c,0,1,2,0.00615692138671875,Random
quick2.c,0,1,3,0.005361318588256836,Random
merge.c,0,1,3,0.011016845703125,Random
quick2.c,0,1,4,0.008002758026123047,Random
merge.c,0,1,4,0.011799097061157227,Random
quick2.c,0,0,0,0.006000041961669922,Sorted
merge.c,0,0,0,0.010185956954956055,Sorted
quick2.c,0,0,1,0.005955934524536133,Sorted
merge.c,0,0,1,0.004403114318847656,Sorted
quick2.c,0,0,2,0.005076885223388672,Sorted
merge.c,0,0,2,0.0041751861572265625,Sorted
quick2.c,0,0,3,0.0036928653717041016,Sorted
merge.c,0,0,3,0.003612995147705078,Sorted
quick2.c,0,0,4,0.0044078826904296875,Sorted
merge.c,0,0,4,0.0045239925384521484,Sorted
quick2.c,0,0,0,0.003874063491821289,Reverse
merge.c,0,0,0,0.004030942916870117,Reverse
quick2.c,0,0,1,0.004956960678100586,Reverse
merge.c,0,0,1,0.0041201114654541016,Reverse
quick2.c,0,0,2,0.004275083541870117,Reverse
merge.c,0,0,2,0.006047964096069336,Reverse
quick2.c,0,0,3,0.004734039306640625,Reverse
merge.c,0,0,3,0.004102945327758789,Reverse
quick2.c,0,0,4,0.0037539005279541016,Reverse
merge.c,0,0,4,0.004869937896728516,Reverse
quick2.c,200,0,0,0.00483393669128418,Random
merge.c,200,0,0,0.004169940948486328,Random
quick2.c,200,0,1,0.00415802001953125,Random
merge.c,200,0,1,0.004469156265258789,Random
quick2.c,200,0,2,0.004074811935424805,Random
merge.c,200,0,2,0.0038728713989257812,Random
quick2.c,200,0,3,0.004139900207519531,Random
merge.c,200,0,3,0.0041010379791259766,Random
quick2.c,200,0,4,0.0038118362426757812,Random
merge.c,200,0,4,0.0036630630493164062,Random
quick2.c,200,1,0,0.004776954650878906,Random
merge.c,200,1,0,0.0046350955963134766,Random
quick2.c,200,1,1,0.0041065216064453125,Random
merge.c,200,1,1,0.0041980743408203125,Random
quick2.c,200,1,2,0.004783153533935547,Random
merge.c,200,1,2,0.004749774932861328,Random
quick2.c,200,1,3,0.004034996032714844,Random
merge.c,200,1,3,0.0038137435913085938,Random
quick2.c,200,1,4,0.004361867904663086,Random
merge.c,200,1,4,0.003915071487426758,Random
quick2.c,200,0,0,0.0038819313049316406,Sorted
merge.c,200,0,0,0.004258155822753906,Sorted
quick2.c,200,0,1,0.004364013671875,Sorted
merge.c,200,0,1,0.004350900650024414,Sorted
quick2.c,200,0,2,0.004117012023925781,Sorted
merge.c,200,0,2,0.004080295562744141,Sorted
quick2.c,200,0,3,0.004034757614135742,Sorted
merge.c,200,0,3,0.004553079605102539,Sorted
quick2.c,200,0,4,0.004221916198730469,Sorted
merge.c,200,0,4,0.004032135009765625,Sorted
quick2.c,200,0,0,0.004422903060913086,Reverse
merge.c,200,0,0,0.004349946975708008,Reverse
quick2.c,200,0,0,0.00483393669128418,Random
merge.c,200,0,0,0.004169940948486328,Random
quick2.c,200,0,1,0.00415802001953125,Random
merge.c,200,0,1,0.004469156265258789,Random
quick2.c,200,0,2,0.004074811935424805,Random
merge.c,200,0,2,0.0038728713989257812,Random
quick2.c,200,0,3,0.004139900207519531,Random
merge.c,200,0,3,0.0041010379791259766,Random
quick2.c,200,0,4,0.0038118362426757812,Random
merge.c,200,0,4,0.0036630630493164062,Random
quick2.c,200,1,0,0.004776954650878906,Random
merge.c,200,1,0,0.0046350955963134766,Random
quick2.c,200,1,1,0.0041065216064453125,Random
merge.c,200,1,1,0.0041980743408203125,Random
quick2.c,200,1,2,0.004783153533935547,Random
merge.c,200,1,2,0.004749774932861328,Random
quick2.c,200,1,3,0.004034996032714844,Random
merge.c,200,1,3,0.0038137435913085938,Random
quick2.c,200,1,4,0.004361867904663086,Random
merge.c,200,1,4,0.003915071487426758,Random
quick2.c,200,0,0,0.0038819313049316406,Sorted
merge.c,200,0,0,0.004258155822753906,Sorted
quick2.c,200,0,1,0.004364013671875,Sorted
merge.c,200,0,1,0.004350900650024414,Sorted
quick2.c,200,0,2,0.004117012023925781,Sorted
merge.c,200,0,2,0.004080295562744141,Sorted
quick2.c,200,0,3,0.004034757614135742,Sorted
merge.c,200,0,3,0.004553079605102539,Sorted
quick2.c,200,0,4,0.004221916198730469,Sorted
merge.c,200,0,4,0.004032135009765625,Sorted
quick2.c,200,0,0,0.004422903060913086,Reverse
merge.c,200,0,0,0.004349946975708008,Reverse
quick2.c,200,0,1,0.004175901412963867,Reverse
merge.c,200,0,1,0.004271745681762695,Reverse
quick2.c,200,0,0,0.00483393669128418,Random
merge.c,200,0,0,0.004169940948486328,Random
quick2.c,200,0,1,0.00415802001953125,Random
merge.c,200,0,1,0.004469156265258789,Random
quick2.c,200,0,2,0.004074811935424805,Random
merge.c,200,0,2,0.0038728713989257812,Random
quick2.c,200,0,3,0.004139900207519531,Random
merge.c,200,0,3,0.0041010379791259766,Random
quick2.c,200,0,4,0.0038118362426757812,Random
merge.c,200,0,4,0.0036630630493164062,Random
quick2.c,200,1,0,0.004776954650878906,Random
merge.c,200,1,0,0.0046350955963134766,Random
quick2.c,200,1,1,0.0041065216064453125,Random
merge.c,200,1,1,0.0041980743408203125,Random
quick2.c,200,1,2,0.004783153533935547,Random
merge.c,200,1,2,0.004749774932861328,Random
quick2.c,200,1,3,0.004034996032714844,Random
merge.c,200,1,3,0.0038137435913085938,Random
quick2.c,200,1,4,0.004361867904663086,Random
merge.c,200,1,4,0.003915071487426758,Random
quick2.c,200,0,0,0.0038819313049316406,Sorted
merge.c,200,0,0,0.004258155822753906,Sorted
quick2.c,200,0,1,0.004364013671875,Sorted
merge.c,200,0,1,0.004350900650024414,Sorted
quick2.c,200,0,2,0.004117012023925781,Sorted
merge.c,200,0,2,0.004080295562744141,Sorted
quick2.c,200,0,3,0.004034757614135742,Sorted
merge.c,200,0,3,0.004553079605102539,Sorted
quick2.c,200,0,4,0.004221916198730469,Sorted
merge.c,200,0,4,0.004032135009765625,Sorted
quick2.c,200,0,0,0.004422903060913086,Reverse
merge.c,200,0,0,0.004349946975708008,Reverse
quick2.c,200,0,1,0.004175901412963867,Reverse
merge.c,200,0,1,0.004271745681762695,Reverse
quick2.c,200,0,2,0.00504612922668457,Reverse
merge.c,200,0,2,0.00463104248046875,Reverse
quick2.c,200,0,0,0.00483393669128418,Random
merge.c,200,0,0,0.004169940948486328,Random
quick2.c,200,0,1,0.00415802001953125,Random
merge.c,200,0,1,0.004469156265258789,Random
quick2.c,200,0,2,0.004074811935424805,Random
merge.c,200,0,2,0.0038728713989257812,Random
quick2.c,200,0,3,0.004139900207519531,Random
merge.c,200,0,3,0.0041010379791259766,Random
quick2.c,200,0,4,0.0038118362426757812,Random
merge.c,200,0,4,0.0036630630493164062,Random
quick2.c,200,1,0,0.004776954650878906,Random
merge.c,200,1,0,0.0046350955963134766,Random
quick2.c,200,1,1,0.0041065216064453125,Random
merge.c,200,1,1,0.0041980743408203125,Random
quick2.c,200,1,2,0.004783153533935547,Random
merge.c,200,1,2,0.004749774932861328,Random
quick2.c,200,1,3,0.004034996032714844,Random
merge.c,200,1,3,0.0038137435913085938,Random
quick2.c,200,1,4,0.004361867904663086,Random
merge.c,200,1,4,0.003915071487426758,Random
quick2.c,200,0,0,0.0038819313049316406,Sorted
merge.c,200,0,0,0.004258155822753906,Sorted
quick2.c,200,0,1,0.004364013671875,Sorted
merge.c,200,0,1,0.004350900650024414,Sorted
quick2.c,200,0,2,0.004117012023925781,Sorted
merge.c,200,0,2,0.004080295562744141,Sorted
quick2.c,200,0,3,0.004034757614135742,Sorted
merge.c,200,0,3,0.004553079605102539,Sorted
quick2.c,200,0,4,0.004221916198730469,Sorted
merge.c,200,0,4,0.004032135009765625,Sorted
quick2.c,200,0,0,0.004422903060913086,Reverse
merge.c,200,0,0,0.004349946975708008,Reverse
quick2.c,200,0,1,0.004175901412963867,Reverse
merge.c,200,0,1,0.004271745681762695,Reverse
quick2.c,200,0,2,0.00504612922668457,Reverse
merge.c,200,0,2,0.00463104248046875,Reverse
quick2.c,200,0,3,0.004287004470825195,Reverse
merge.c,200,0,3,0.00428009033203125,Reverse
quick2.c,200,0,0,0.00483393669128418,Random
merge.c,200,0,0,0.004169940948486328,Random
quick2.c,200,0,1,0.00415802001953125,Random
merge.c,200,0,1,0.004469156265258789,Random
quick2.c,200,0,2,0.004074811935424805,Random
merge.c,200,0,2,0.0038728713989257812,Random
quick2.c,200,0,3,0.004139900207519531,Random
merge.c,200,0,3,0.0041010379791259766,Random
quick2.c,200,0,4,0.0038118362426757812,Random
merge.c,200,0,4,0.0036630630493164062,Random
quick2.c,200,1,0,0.004776954650878906,Random
merge.c,200,1,0,0.0046350955963134766,Random
quick2.c,200,1,1,0.0041065216064453125,Random
merge.c,200,1,1,0.0041980743408203125,Random
quick2.c,200,1,2,0.004783153533935547,Random
merge.c,200,1,2,0.004749774932861328,Random
quick2.c,200,1,3,0.004034996032714844,Random
merge.c,200,1,3,0.0038137435913085938,Random
quick2.c,200,1,4,0.004361867904663086,Random
merge.c,200,1,4,0.003915071487426758,Random
quick2.c,200,0,0,0.0038819313049316406,Sorted
merge.c,200,0,0,0.004258155822753906,Sorted
quick2.c,200,0,1,0.004364013671875,Sorted
merge.c,200,0,1,0.004350900650024414,Sorted
quick2.c,200,0,2,0.004117012023925781,Sorted
merge.c,200,0,2,0.004080295562744141,Sorted
quick2.c,200,0,3,0.004034757614135742,Sorted
merge.c,200,0,3,0.004553079605102539,Sorted
quick2.c,200,0,4,0.004221916198730469,Sorted
merge.c,200,0,4,0.004032135009765625,Sorted
quick2.c,200,0,0,0.004422903060913086,Reverse
merge.c,200,0,0,0.004349946975708008,Reverse
quick2.c,200,0,1,0.004175901412963867,Reverse
merge.c,200,0,1,0.004271745681762695,Reverse
quick2.c,200,0,2,0.00504612922668457,Reverse
merge.c,200,0,2,0.00463104248046875,Reverse
quick2.c,200,0,3,0.004287004470825195,Reverse
merge.c,200,0,3,0.00428009033203125,Reverse
quick2.c,200,0,4,0.005107879638671875,Reverse
merge.c,200,0,4,0.004583835601806641,Reverse
quick2.c,400,0,0,0.004358768463134766,Random
merge.c,400,0,0,0.005067110061645508,Random
quick2.c,400,0,1,0.004350900650024414,Random
merge.c,400,0,1,0.004040956497192383,Random
quick2.c,400,0,2,0.004269599914550781,Random
merge.c,400,0,2,0.005142927169799805,Random
quick2.c,400,0,3,0.004788875579833984,Random
merge.c,400,0,3,0.003993034362792969,Random
quick2.c,400,0,4,0.004683017730712891,Random
merge.c,400,0,4,0.00496673583984375,Random
quick2.c,400,1,0,0.004269838333129883,Random
merge.c,400,1,0,0.0038352012634277344,Random
quick2.c,400,1,1,0.005147218704223633,Random
merge.c,400,1,1,0.004691123962402344,Random
quick2.c,400,1,2,0.00410008430480957,Random
merge.c,400,1,2,0.00538325309753418,Random
quick2.c,400,1,3,0.005435943603515625,Random
merge.c,400,1,3,0.005694866180419922,Random
quick2.c,400,1,4,0.005532026290893555,Random
merge.c,400,1,4,0.00456690788269043,Random
quick2.c,400,0,0,0.004124879837036133,Sorted
merge.c,400,0,0,0.004255771636962891,Sorted
quick2.c,400,0,1,0.004522085189819336,Sorted
merge.c,400,0,1,0.004647254943847656,Sorted
quick2.c,400,0,2,0.004142045974731445,Sorted
merge.c,400,0,2,0.00398707389831543,Sorted
quick2.c,400,0,3,0.004438161849975586,Sorted
merge.c,400,0,3,0.004042148590087891,Sorted
quick2.c,400,0,4,0.004330873489379883,Sorted
